"row"
"(463206,LIC,Y,offsale,2652.02,""TRADER JOES 234"",""1000 GLENDON AVE"",5)"
"(464452,LIC,Y,offsale,2679.01,""TRIMANA EXPRESS"",""1925 CENTURY PARK E"",5)"
"(464538,LIC,Y,onsale,1920.02,""DARKROOM THE"",""7302-04 MELROSE AVE"",5)"
"(464844,LIC,Y,onsale,2144,""GOLDEN STATE THE"",""426 N FAIRFAX AVE"",5)"
"(465089,LIC,Y,offsale,1920.02,""MELROSE LIQUOR"",""7433-35 MELROSE AVE"",5)"
"(465097,LIC,Y,onsale,2612,""BEVERLY GLEN DELI"",""2948 BEVERLY GLEN CIR"",5)"
"(465258,LIC,Y,onsale,1945,"""",""435 N FAIRFAX AVE"",5)"
"(465339,LIC,Y,onsale,1945,SANTAS,""370 N LA CIENEGA BLVD"",5)"
"(466243,LIC,Y,offsale,2672,""WESTWOOD MOBIL"",""10863 W OLYMPIC BLVD"",5)"
"(466335,LIC,Y,offsale,2655.2,""WESTSIDE MARKET & WINE"",""11031 SANTA MONICA BLVD"",5)"
"(466582,LIC,Y,offsale,2652.02,""RITE AID 5433"",""1001 S GLENDON AVE"",5)"
"(467042,LIC,Y,onsale,2691,""SUSHIKO BAR INC"",""9340 PICO BLVD"",5)"
"(467224,APP,Y,onsale,1920.02,""GENGHIS COHEN"",""734-36-38-40-42 N FAIRFAX AVE"",5)"
"(468672,APP,Y,onsale,2678,""WESTSIDE TAVERN"",""10850 W PICO BLVD"",5)"
"(468672,LIC,Y,onsale,2678,""WESTSIDE TAVERN"",""10850 W PICO BLVD"",5)"
"(469419,LIC,Y,onsale,2652.02,""TLT FOOD"",""1116 S WESTWOOD BLVD"",5)"
"(469462,LIC,Y,offsale,2699.07,""HILLIS LIQUOR"",""3308 MOTOR AVE"",5)"
"(470441,LIC,Y,offsale,2612,""GLEN MARKET & LIQUOR"",""1601-03-07 N BEVERLY GLEN BLVD"",5)"
"(47059,LIC,Y,onsale,2146,""CHAO KRUNG RESTAURANT"",""111 N FAIRFAX AVE"",5)"
"(471605,LIC,Y,onsale,2679.01,TOSCANOVA,""10250 SANTA MONICA BLVD"",5)"
"(471679,LIC,Y,offsale,1944.01,"""",""511-517 N FAIRFAX AVE"",5)"
"(472043,LIC,Y,onsale,2170.01,""TUK TUK THAI RESTAURANT"",""8875 W PICO BLVD"",5)"
"(472424,APP,Y,onsale,2144,""DELLA TERRA"",""7675 BEVERLY BLVD"",5)"
"(472926,LIC,Y,onsale,2149.02,""LOCANDA VENETA"",""8638 W 3RD ST"",5)"
"(473120,LIC,Y,onsale,2718.02,""BIGFOOT LODGE"",""10939 VENICE BLVD"",5)"
"(473214,LIC,Y,onsale,2652.02,""BARNEYS BEANERY"",""1037 BROXTON AVE"",5)"
"(473429,LIC,Y,onsale,2672,BYBLOS,""1964 WESTWOOD BLVD"",5)"
"(473887,LIC,Y,onsale,2672,""PITFIRE PIZZA COMPANY"",""2018 WESTWOOD BLVD"",5)"
"(474751,LIC,Y,onsale,2148,""SUSHI BY H"",""480 S SAN VICENTE BLVD"",5)"
"(474979,LIC,Y,onsale,1944.02,""VITOS PIZZA"",""846 N LA CIENEGA BLVD"",5)"
"(475296,LIC,Y,onsale,1945,""CORONET THEARTE THE"",""364 N LA CIENEGA BLVD"",5)"
"(476137,LIC,Y,onsale,1919.02,""DOMAINE LA"",""6801 MELROSE AVE"",5)"
"(476812,LIC,Y,onsale,2164.01,""SI LAA RESTAURANT"",""1128 S ROBERTSON BLVD"",5)"
"(476975,LIC,Y,onsale,2655.2,""SUNNIN LEBANESE CAFE"",""1776 WESTWOOD BLVD"",5)"
"(476984,LIC,Y,nonretail,2672,""SKINNER VINEYARDS"",""11030 SANTA MONICA BLVD"",5)"
"(476985,LIC,Y,onsale,2144,"""",""432 N FAIRFAX AVE"",5)"
"(476985,APP,Y,onsale,2144,"""",""432 N FAIRFAX AVE"",5)"
"(477298,LIC,Y,onsale,1396,YAMATO,""17200 VENTURA BLVD"",5)"
"(477372,LIC,Y,offsale,2717.02,""CVS PHARMACY STORE 9563"",""3458 S SEPULVEDA BLVD"",5)"
"(477377,LIC,Y,offsale,2691,""CVS PHARMACY STORE 9398"",""9618 W PICO BLVD"",5)"
"(477378,LIC,Y,offsale,2148,""CVS PHARMACY STORE 9503"",""8490 BEVERLY BLVD"",5)"
"(478025,LIC,Y,onsale,2146,""HOUSE CAFE"",""8112-14 BEVERLY BLVD"",5)"
"(478054,LIC,Y,onsale,2163,""CAFFE LATTE"",""6254 WILSHIRE BLVD"",5)"
"(478751,LIC,Y,nonretail,2163,""WINE WINE SITUATION"",""6210 WILSHIRE BLVD"",5)"
"(478936,LIC,Y,offsale,2170.01,""LIVONIA GLATT MARKET INC"",""8922 W PICO BLVD"",5)"
"(479223,LIC,Y,onsale,1920.02,""VINOTEQUE ON MELROSE"",""7467-7469 MELROSE AVE"",5)"
"(479403,LIC,Y,offsale,2717.02,""CVS PHARMACY 8847"",""3010 S SEPULVEDA BLVD"",5)"
"(479436,LIC,Y,offsale,2701,""CVS PHARMACY 8879"",""8985 VENICE BLVD"",5)"
"(479539,LIC,Y,offsale,1396,""CVS PHARMACY 9677"",""17320 VENTURA BLVD"",5)"
"(480263,LIC,Y,onsale,1944.02,""RED ONION THE"",""8155 MELROSE AVE"",5)"
"(481077,LIC,Y,onsale,1919.02,""MOZZA 2 GO"",""6610 MELROSE AVE"",5)"
"(481427,LIC,Y,offsale,"""",""TRADER JOES 237"",""8500 BURTON WY"",5)"
"(481444,LIC,Y,onsale,2170.02,""CASK THE"",""8616 W PICO BLVD"",5)"
"(481444,LIC,Y,offsale,2170.02,""CASK THE"",""8616 W PICO BLVD"",5)"
"(481490,APP,Y,onsale,2718.02,"""",""10717 VENICE BLVD"",5)"
"(481645,LIC,Y,onsale,1920.01,""FRATELLI CAFE"",""7200 MELROSE AVE"",5)"
"(482161,LIC,Y,onsale,2149.02,""SUSHI MON"",""8562-64 W 3RD ST"",5)"
"(483423,LIC,Y,onsale,2693,"""",""10668 W PICO BLVD"",5)"
"(484222,APP,Y,onsale,2652.02,""GLENDON BAR KITCHEN THE"",""1071 GLENDON AVE"",5)"
"(484295,LIC,Y,onsale,2698,SUSHIZO,""9824 NATIONAL BLVD"",5)"
"(484931,LIC,Y,offsale,2653.04,""REVENANT WINES"",""11037 STRATHMORE DR"",5)"
"(484931,LIC,Y,nonretail,2653.04,""REVENANT WINES"",""11037 STRATHMORE DR"",5)"
"(485396,LIC,Y,onsale,2144,NAKKARA,""7669 BEVERLY BLVD"",5)"
"(485644,APP,Y,onsale,2146,""LUIGI OSTERIA"",""8048 W 3RD ST"",5)"
"(485929,LIC,Y,nonretail,1396,""WEXLER ENCNO ESTATE VINEYARD"",""5136 ENCINO AVE"",5)"
"(486990,LIC,Y,onsale,2148,""GOAL SPORTS CAFE"",""8334 W 3RD ST"",5)"
"(487837,LIC,Y,onsale,2701,""ALMAZA RESTAURANT"",""8905 VENICE BLVD"",5)"
"(487843,LIC,Y,onsale,1920.01,""PARLOR THE"",""7250 MELROSE AVE"",5)"
"(488082,LIC,Y,onsale,2693,""RANCHO GOLF RESTAURANT INC"",""10460 W PICO BLVD"",5)"
"(488248,LIC,Y,onsale,2146,""ROBATA JINYA"",""8050 W 3RD ST"",5)"
"(488448,LIC,Y,onsale,1396,""ANARBAGH RESTAURANT"",""17312 VENTURA BLVD"",5)"
"(488548,LIC,Y,onsale,2678,""WELLES BOURNE THE"",""10929 W PICO BLVD"",5)"
"(488549,LIC,Y,onsale,2655.1,DELPHI,""1383 WESTWOOD BLVD"",5)"
"(488549,APP,Y,onsale,2655.1,""DELPHI GREEK"",""1383 WESTWOOD BLVD"",5)"
"(488838,LIC,Y,onsale,1944.01,""FAT DOG THE"",""801 N FAIRFAX AVE"",5)"
"(488977,LIC,Y,onsale,2652.02,""SEPIS GIANT SUBMARINES"",""10968 LE CONTE AVE"",5)"
"(489183,LIC,Y,onsale,2652.02,""BIBIGO INTERNATIONAL LLC"",""1091 BROXTON AVE"",5)"
"(500179,LIC,Y,nonretail,2170.01,"""",""1439 1/2 S ROBERTSON BLVD"",5)"
"(500182,LIC,Y,onsale,1395.03,BEVMO!,""17965 VENTURA BLVD."",5)"
"(500182,LIC,Y,offsale,1395.03,BEVMO!,""17965 VENTURA BLVD."",5)"
"(500380,LIC,Y,offsale,1397.01,""WALGREENS 11735"",""16100 VENTURA BLVD"",5)"
"(500381,LIC,Y,onsale,2140,""PETTY CASH TAQUERIA"",""7360 BEVERLY BLVD"",5)"
"(500605,LIC,Y,onsale,2699.05,""VILLA TACOS"",""10022 VENICE BLVD"",5)"
"(500614,LIC,Y,onsale,2679.01,""OBICA MOZZARELLA BAR PIZZA E CUCINA"",""10250 SANTA MONICA BLVD"",5)"
"(500700,LIC,Y,onsale,2679.01,""GREENLEAF GOURMET CHOPSHOP"",""1888 CENTURY PARK EAST"",5)"
"(500749,LIC,Y,onsale,1945,""NICE GUY THE"",""401 N LA CIENEGA BLVD"",5)"
"(501571,LIC,Y,onsale,7004,""FIG & OLIVE"",""650 N LA CIENEGA BLVD"",5)"
"(502083,LIC,Y,onsale,2149.02,""PIZZERIA IL FICO"",""310 S ROBERTSON BLVD"",5)"
"(502102,LIC,Y,onsale,2148,"""",""8370 W 3RD ST"",5)"
"(502287,LIC,Y,onsale,2149.01,CUVEE,""145 S ROBERTSON BLVD"",5)"
"(503115,LIC,Y,onsale,2717.01,""N NAKA"",""3455 OVERLAND AVE"",5)"
"(503604,LIC,Y,offsale,2140,""KEARNS MARKET"",""7300 BEVERLY BLVD"",5)"
"(503946,LIC,Y,onsale,1397.01,FARFALLA,""16403 VENTURA BLVD"",5)"
"(50419,LIC,Y,offsale,2717.02,""VONS 2077"",""3118 S SEPULVEDA BLVD"",5)"
"(505921,LIC,Y,offsale,2655.1,""SACRED CELLAR"",""10900 WILSHIRE BLVD"",5)"
"(505921,LIC,Y,nonretail,2655.1,""SACRED CELLAR"",""10900 WILSHIRE BLVD"",5)"
"(506831,LIC,Y,onsale,1397.01,""CHO CHO SAN REVOLVING SUSHI"",""4926 - 4928 BALBOA BLVD"",5)"
"(507600,LIC,Y,onsale,2657,""TAPROOM THE"",""10351 SANTA MONICA BLVD"",5)"
"(507701,LIC,Y,onsale,2699.04,""GARAGE THE"",""3387 MOTOR AVE"",5)"
"(507732,LIC,Y,onsale,2146,""TRADER JOES 240"",""175 S FAIRFAX AVE"",5)"
"(507732,LIC,Y,offsale,2146,""TRADER JOES 240"",""175 S FAIRFAX AVE"",5)"
"(508240,LIC,Y,offsale,2622,""BEL AIR FOODS"",""2323 ROSCOMARE RD"",5)"
"(508956,LIC,Y,onsale,2655.1,""FUNDAMENTAL LA"",""1303 WESTWOOD BLVD"",5)"
"(508960,LIC,Y,onsale,1395.02,""CAFE CAROLINA"",""17934 VENTURA BLVD"",5)"
"(509221,LIC,Y,onsale,2652.02,""SKYLIGHT GARDENS"",""1139 GLENDON AVE"",5)"
"(509472,LIC,Y,onsale,2148,""MANDARETTE CHINESE CAFE"",""8386 BEVERLY BLVD"",5)"
"(509797,LIC,Y,onsale,1396,""UNCLE BERNIES DELI"",""17615 VENTURA BLVD"",5)"
"(509872,LIC,Y,onsale,2140,"""",""345 N LA BREA AVE 101"",5)"
"(509964,LIC,Y,onsale,2162,RASCAL,""801 S LA BREA AVE"",5)"
"(510990,LIC,Y,onsale,2679.01,""CELLAR RESTAURANT"",""1880 CENTURY PARK EAST"",5)"
"(512169,LIC,Y,onsale,2672,BARAN,""1916 S WESTWOOD BLVD"",5)"
"(512236,LIC,Y,offsale,1397.01,""CVS PHARMACY 2958"",""16461 VENTURA BLVD"",5)"
"(512543,LIC,Y,onsale,2678,""HOKKAIDO SEAFOOD BUFFET"",""10850 W PICO BLVD"",5)"
"(512834,APP,Y,onsale,2148,""3RD STREET STATION THE"",""8486 W 3RD ST"",5)"
"(513332,LIC,Y,onsale,1945,"""",""8009 BEVERLY BLVD"",5)"
"(513540,LIC,Y,onsale,2652.02,""CASA AZUL CANTINA"",""10853 LINDBROOK DR"",5)"
"(513797,LIC,Y,onsale,2656.01,""CAFE CHEZ MARIE"",""10681 SANTA MONICA BLVD"",5)"
"(513898,LIC,Y,onsale,2146,""MENDOCINO FARMS"",""175 S FAIRFAX AVE"",5)"
"(514334,LIC,Y,onsale,6007.02,SOTTO,""9575 W PICO BLVD"",5)"
"(514817,LIC,Y,offsale,2652.02,""TARGET T2774"",""10861 WEYBURN AVE"",5)"
"(515175,LIC,Y,onsale,2146,""ELECTRIC KARMA"",""8222-1/2 W THIRD ST"",5)"
"(515305,LIC,Y,onsale,1945,BEVMO,""330 N LA CIENEGA BLVD"",5)"
"(515305,LIC,Y,offsale,1945,BEVMO,""330 N LA CIENEGA BLVD"",5)"
"(515692,APP,Y,offsale,1392,""CIRCLE K 9454"",""5553 WHITE OAK AVE"",5)"
"(515692,LIC,Y,offsale,1392,""CIRCLE K 9454"",""5553 WHITE OAK AVE"",5)"
"(516238,LIC,Y,onsale,1414,""EL MARIACHI MEXICAN GRILL"",""15627 VENTURA BLVD"",5)"
"(516965,LIC,Y,onsale,2701,""UGO ANITALIAN CAFE"",""3865 CARDIFF AVE"",5)"
"(517284,LIC,Y,onsale,1397.01,""ELEPHANT HUT THAI CUISINE"",""16616 VENTURA BLVD"",5)"
"(517418,LIC,Y,onsale,2148,""SIMPLETHINGS SANDWICH AND PIE SHOP"",""8310 W 3RD ST"",5)"
"(518234,LIC,Y,onsale,1396,""BIG ITZ GRILL"",""17201 VENTURA BLVD"",5)"
"(518378,LIC,Y,onsale,2672,""EQUINOX FITNESS CLUB"",""1835 S SEPULVEDA BLVD"",5)"
"(519351,LIC,Y,offsale,2690,""RAPID GAS #78"",""9819 NATIONAL BLVD"",5)"
"(519608,LIC,Y,onsale,2146,""LITTLE DOOR THE"",""8164 W 3RD ST"",5)"
"(519621,LIC,Y,onsale,2146,""LITTLE NEXT DOOR"",""8142 W 3RD ST"",5)"
"(520430,LIC,Y,offsale,2717.01,7-ELEVEN,""3101 S OVERLAND AVE"",5)"
"(520646,LIC,Y,onsale,2148,GUSTO,""8432 W 3RD ST"",5)"
"(520784,APP,Y,onsale,2699.03,""MAYURA RESTAURANT"",""10406 VENICE BLVD"",5)"
"(520895,LIC,Y,onsale,2717.01,""DOUGHROOM THE"",""3409 OVERLAND AVE"",5)"
"(521115,LIC,Y,offsale,2699.03,""PALM TREE LIQUOR"",""10425 VENICE BLVD"",5)"
"(521366,LIC,Y,offsale,2697,""DAVES LIQUOR"",""2704 S ROBERTSON BLVD"",5)"
"(521909,LIC,Y,onsale,2679.01,""HINOKI & THE BIRD"",""10 W CENTURY DR"",5)"
"(522541,LIC,Y,onsale,1920.01,""BLUDSOS BAR & QUE"",""609-611 N LA BREA AVE"",5)"
"(522605,LIC,Y,onsale,1944.01,""PALI HOTEL"",""7950 W MELROSE AVE"",5)"
"(522792,LIC,Y,onsale,1414,""LE PAIN QUOTIDIEN"",""15503 VENTURA BLVD"",5)"
"(523607,LIC,Y,onsale,1945,"""",""8555 BEVERLY BLVD"",5)"
"(523874,LIC,Y,onsale,1397.01,""SADAF RESTAURANT"",""16240 VENTURA BLVD"",5)"
"(525493,LIC,Y,offsale,2148,""CITY TARGET T2775"",""100 N LA CIENEGA BLVD"",5)"
"(525608,LIC,Y,onsale,2148,"""",""8422 W 3RD ST"",5)"
"(525744,LIC,Y,onsale,1944.02,INK,""826 N LA CIENEGA BLVD"",5)"
"(526736,LIC,Y,onsale,2170.01,""TRATTORIA BELLA ROMA"",""1509-1511 1/2 S ROBERTSON BLVD"",5)"
"(526818,LIC,Y,onsale,2652.02,""VEGGIE GRILL THE"",""10916 LINDBROOK DR"",5)"
"(526822,LIC,Y,nonretail,2656.01,""PABST BREWING COMPANY"",""10635 SANTA MONICA BLVD"",5)"
"(526874,LIC,Y,onsale,1396,""OKUMURA RESTAURANT"",""17302 VENTURA BLVD"",5)"
"(527269,LIC,Y,offsale,2655.2,""SPROUTS FARMERS MARKET #275"",""1751 WESTWOOD BLVD"",5)"
"(527442,LIC,Y,onsale,2652.02,""TOMODACHI SUSHI"",""10975 WEYBURN AVE"",5)"
"(527902,LIC,Y,onsale,1396,""MIDORI SUSHI RESTAURANT"",""17047-1/2 VENTURA BLVD"",5)"
"(527980,LIC,Y,onsale,1944.02,""BELMONT THE"",""747-49 N LA CIENEGA BLVD"",5)"
"(528823,LIC,Y,onsale,2141,"""",""142 S LA BREA AVE"",5)"
"(528916,LIC,Y,onsale,2679.01,""MASSIS KABOB"",""10250 SANTA MONICA BLVD"",5)"
"(529479,LIC,Y,onsale,1396,""TERRACE RESTAURANT AND LOUNGE"",""17239 VENTURA BLVD"",5)"
"(529603,LIC,Y,onsale,2149.02,""LARDER THE"",""8500 BURTON WAY"",5)"
"(529813,LIC,Y,onsale,1945,""PLAN CHECK FAIRFAX"",""349-351 N FAIRFAX AVE"",5)"
"(529937,LIC,Y,onsale,2147,""RIVALRY SPORTS BAR & GRILL INC"",""6311 WILSHIRE BLVD"",5)"
"(530836,LIC,Y,nonretail,2672,LIOCO,""1803 PONTIUS AVE"",5)"
"(530894,LIC,Y,onsale,2146,MERCADO,""7910 -7918 W 3RD ST"",5)"
"(530906,LIC,Y,onsale,2653.05,""BOLLYWOOD BITES INC"",""1051 GAYLEY AVE"",5)"
"(531006,LIC,Y,onsale,1944.02,CROSSROADS,""8282-86 MELROSE AVE"",5)"
"(531044,LIC,Y,onsale,1397.01,""VEGGIE GRILL THE"",""16542 VENTURA BLVD STE 110"",5)"
"(531046,LIC,Y,onsale,1397.01,""MEDITERRANEAN CUISINE"",""16101 VENTURA BLVD"",5)"
"(531530,LIC,Y,onsale,2612,"""",""2932 N BEVERLY GLEN CIR"",5)"
"(531937,LIC,Y,offsale,2672,""WALLYS WINE AND SPIRITS"",""2107-09 WESTWOOD BLVD"",5)"
"(531944,LIC,Y,onsale,2672,""WALLYS WINE AND SPIRITS"",""2107 WESTWOOD BLVD"",5)"
"(532716,LIC,Y,onsale,1944.01,""GESSO FAIRFAX"",""801 N FAIRFAX AVE"",5)"
"(533316,LIC,Y,onsale,2672,""ROOM SUSHI BAR THE"",""1884 WESTWOOD BLVD"",5)"
"(533535,LIC,Y,onsale,1397.01,""LAKESIDE CAFE"",""16817 VENTURA BLVD"",5)"
"(533589,LIC,Y,onsale,2140,SUGARFISH,""101 S LA BREA AVE"",5)"
"(533659,LIC,Y,onsale,1396,""PING PONG CHINESE CUISINE"",""17267 VENTURA BLVD"",5)"
"(533750,LIC,Y,onsale,2652.02,""BOILING CRAB THE"",""1097 GLENDON AVE"",5)"
"(533857,LIC,Y,onsale,2653.01,""WOLFGANG PUCK EXPRESS"",""308 WESTWOOD PLZ"",5)"
"(533959,LIC,Y,onsale,2140,""OPEN SESAME"",""7458 BEVERLY BLVD"",5)"
"(533978,LIC,Y,onsale,2164.01,26,""8681 W PICO BLVD"",5)"
"(534110,APP,Y,onsale,1395.02,""NARA MEDITERRANEAN BISTRO & LOUNGE"",""17970 VENTURA BLVD"",5)"
"(534110,LIC,Y,onsale,1395.02,"""",""17970 VENTURA BLVD"",5)"
"(534200,LIC,Y,onsale,2699.05,""THAI EAST WIND INC"",""10200 VENICE BLVD"",5)"
"(534403,LIC,Y,offsale,1396,""SABZEE MARKET"",""17461 VENTURA BLVD"",5)"
"(534903,LIC,Y,nonretail,2622,""MORAGA ESTATE"",""1070 MORAGA DR"",5)"
"(534904,LIC,Y,nonretail,2622,""MORAGA ESTATE"",""650 N SEPULVEDA BLVD"",5)"
"(535018,LIC,Y,onsale,1397.01,""POQUITO MAS"",""16545 VENTURA BLVD"",5)"
"(535169,LIC,Y,onsale,2652.02,""MIO BABBOS"",""1076 GAYLEY AVE"",5)"
"(535181,LIC,Y,onsale,2679.01,""MEIZHOU DONGPO RESTAURANT"",""10250 SANTA MONICA BLVD"",5)"
"(535441,LIC,Y,onsale,2147,"""",""6357 WILSHIRE BLVD"",5)"
"(535840,APP,Y,onsale,2655.1,""IPIC THEATERS WESTWOOD"",""10840 WILSHIRE BLVD"",5)"
"(535840,LIC,Y,onsale,2655.1,""IPIC THEATERS WESTWOOD"",""10840 WILSHIRE BLVD"",5)"
"(536078,LIC,Y,onsale,2148,""TOCA MADERA"",""8450 W 3RD ST"",5)"
"(536168,LIC,Y,onsale,2146,""SOFIS GREEK RESTAURANT"",""8030 3/4 W 3RD ST"",5)"
"(536393,LIC,Y,onsale,1920.02,""BRASS LADY THE"",""7463-65 MELROSE AVE"",5)"
"(536938,LIC,Y,onsale,2655.1,""FRESH CORN GRILL"",""1266 WESTWOOD BLVD"",5)"
"(537872,LIC,Y,onsale,2699.05,""VERSAILLES CUBAN RESTAURANT"",""10319 VENICE BLVD"",5)"
"(538604,APP,Y,onsale,2147,""HOTEL WILSHIRE THE"",""6317 WILSHIRE BLVD"",5)"
"(538779,LIC,Y,onsale,2163,""TOM BERGINS"",""840 S FAIRFAX AVE"",5)"
"(539317,LIC,Y,onsale,1396,""KOPAN RAMEN"",""17547 VENTURA BLVD"",5)"
"(539319,LIC,Y,onsale,2144,"""",""412 N FAIRFAX AVE"",5)"
"(539552,LIC,Y,onsale,1920.01,""L ASSIETTE STEAK FRITES"",""7166 MELROSE AVE"",5)"
"(539595,LIC,Y,offsale,2656.01,""FRANKS LIQUOR & MARKET"",""10559 SANTA MONICA BLVD"",5)"
"(539675,LIC,Y,onsale,1395.02,""MAKOTO SUSHI"",""17920 VENTURA BLVD"",5)"
"(539729,LIC,Y,offsale,2167,""FRESH & EASY #1469"",""1788 LA CIENEGA BLVD"",5)"
"(539922,LIC,Y,onsale,2163,""TAWANNA THAI RESTAURANT"",""6236 WILSHIRE BLVD"",5)"
"(540064,LIC,Y,onsale,1920.01,MURAKAMI,""7160 MELROSE AVE"",5)"
"(540276,LIC,Y,offsale,2170.01,""7-ELEVEN 19399C"",""1665 S ROBERTSON BLVD"",5)"
"(540535,LIC,Y,onsale,2149.02,AOC,""8700 W 3RD ST"",5)"
"(541442,LIC,Y,onsale,2146,"""",""8022 W 3RD ST"",5)"
"(541937,LIC,Y,offsale,1397.02,""CARON VINEYARDS"",""16405 MULHOLLAND DR"",5)"
"(541937,LIC,Y,nonretail,1397.02,""CARON VINEYARDS"",""16405 MULHOLLAND DR"",5)"
"(541956,LIC,Y,onsale,1397.01,""OCTOPUS JAPANESE RESTAURANT"",""16733 VENTURA BLVD"",5)"
"(542386,LIC,Y,onsale,1396,"""",""17337 VENTURA BLVD"",5)"
"(542570,LIC,Y,onsale,2678,HARIKAWA,""10914 W PICO BLVD"",5)"
"(542739,LIC,Y,onsale,1919.02,"""",""6623 MELROSE AVE"",5)"
"(544264,LIC,Y,onsale,1395.02,""VINO WINE ROOM"",""18046 VENTURA BLVD"",5)"
"(544657,LIC,Y,nonretail,1944.02,""HOLLYWOOD VODKA"",""909 N CROFT AVE"",5)"
"(544713,LIC,Y,onsale,2653.05,MUSASHIYA,""1049 GAYLEY AVE"",5)"
"(545135,LIC,Y,onsale,2140,""ODYS AND PENELOPE"",""127 S LA BREA AVE"",5)"
"(545908,LIC,Y,onsale,1395.04,""ROUND CAFE L AMBIANCE"",""17777 VENTURA BLVD"",5)"
"(546665,LIC,Y,offsale,2693,""RANCHO PARK LIQUOR"",""10526 W PICO BLVD"",5)"
"(546733,LIC,Y,onsale,2672,NECCO,""1929 WESTWOOD BLVD"",5)"
"(547106,LIC,Y,onsale,2140,""CARDAMOM INDIAN CUISINE"",""7231 BEVERLY BLVD"",5)"
"(547159,LIC,Y,onsale,2701,""RESTAURANTE CASA OAXACA"",""9609 VENICE BLVD"",5)"
"(547608,LIC,Y,onsale,2691,""MELANEE THAI CORPORATION"",""9562 W PICO BLVD"",5)"
"(547639,LIC,Y,onsale,1919.02,""FRANCO ON MELROSE CORPORATION / FRANCO ON MELROSE"",""6917-6919 MELROSE AVE"",5)"
"(548619,APP,Y,onsale,1414,""PEPPER DELI & GRILL"",""15928 VENTURA BLVD #120"",5)"
"(5492,LIC,Y,onsale,2651,""LOS ANGELES COUNTRY CLUB"",""10101 WILSHIRE BLVD"",5)"
"(549264,LIC,Y,offsale,1919.02,""DOMAINE LA"",""6801 MELROSE AVE"",5)"
"(549441,LIC,Y,onsale,2164.01,""MINORI RESTAURANT"",""1170 S ROBERTSON BLVD"",5)"
"(549854,LIC,Y,onsale,2699.04,""EL NOPAL MEXICAN RESTAURANT"",""10426 NATIONAL BLVD"",5)"
"(550610,LIC,Y,onsale,2652.02,""W LOS ANGELES - WESTWOOD / STK"",""930 HILGARD AVE"",5)"
"(551017,LIC,Y,onsale,2140,""NEW EAST INDIA GRILL"",""345 N LA BREA AVE 106"",5)"
"(551125,LIC,Y,onsale,1945,TERRINE,""8265 BEVERLY BLVD"",5)"
"(552583,LIC,Y,offsale,2690,YUMMY,""9769 W PICO BLVD"",5)"
"(552741,LIC,Y,offsale,2147,""99c ONLY STORE #41"",""6121 WILSHIRE BLVD"",5)"
"(552743,LIC,Y,onsale,1397.01,""STREETS OF INDIA"",""16260 VENTURA BLVD 130"",5)"
"(552752,LIC,Y,offsale,1919.02,""99 CENTS ONLY STORE #84"",""852 N LA BREA AVE"",5)"
"(553128,LIC,Y,onsale,2652.02,""ROCCOS TAVERN WESTWOOD/ SEVENTY 7 WEST"",""1000 GAYLEY AVE"",5)"
"(553276,LIC,Y,onsale,2149.02,""DISTRICT BY HANNAH AN THE"",""8722 W 3RD ST"",5)"
"(553461,LIC,Y,onsale,2140,"""",""145 N LA BREA AVE"",5)"
"(553891,LIC,Y,onsale,2164.01,""TWIN DRAGON THE"",""8597 W PICO BLVD"",5)"
"(554024,APP,Y,onsale,2652.02,""TENDER GREENS"",""1101 GLENDON AVENUE"",5)"
"(554243,LIC,Y,onsale,1396,""LUM KA NAAD"",""17644 VENTURA BLVD"",5)"
"(554474,LIC,Y,onsale,1396,""PINOT'S PALETTE ENCINO"",""17401 VENTURA BLVD"",5)"
"(554951,LIC,Y,nonretail,2672,""SAGE CELLARAGE"",""1928 COTNER AVE"",5)"
"(555051,APP,Y,onsale,1945,""PITA BAR & GRILL"",""465 N FAIRFAX AVE"",5)"
"(555412,LIC,Y,onsale,1920.02,""MARCEL AND BEEFSTEAK BY MARCEL"",""7661 MELROSE AVE"",5)"
"(555739,LIC,Y,onsale,2146,""QUALITY FOOD & BEVERAGE RESTAURANT"",""8030 W 3RD ST"",5)"
"(556332,LIC,Y,onsale,1396,""EUROASIA RESTAURANT"",""17209 VENTURA BLVD"",5)"
"(556501,LIC,Y,nonretail,2655.1,""LE GRAND COURTAGE"",""1281 WESTWOOD BLVD"",5)"
"(556501,LIC,Y,offsale,2655.1,""LE GRAND COURTAGE"",""1281 WESTWOOD BLVD"",5)"
"(556741,LIC,Y,onsale,2699.05,""BURGER LOUNGE"",""9901 WASHINGTON BLVD"",5)"
"(556927,LIC,Y,offsale,2672,""7-ELEVEN STORE 18821C"",""11075 W OLYMPIC BLVD"",5)"
"(556939,LIC,Y,onsale,1944.01,""FROMA ON MELROSE"",""7960 MELROSE AVE"",5)"
"(557188,LIC,Y,onsale,2690,""BEVERLY HILLS COUNTRY CLUB"",""3084 MOTOR AVE"",5)"
"(557215,LIC,Y,onsale,2149.02,""SLS HOTEL AT BEVERLY HILLS"",""465 S LA CIENEGA BLVD"",5)"
"(557475,LIC,Y,onsale,2612,"""",""2958 N BEVERLY GLEN CIR"",5)"
"(557962,LIC,Y,onsale,1414,""HOUSE OF GALBI"",""15927 VENTURA BLVD"",5)"
"(558605,LIC,Y,onsale,2149.02,""CHAYA BRASSERIE"",""8741 ALDEN DR"",5)"
